today,province,municipality,barangay,community,interviewer,start_permission,male_infant,male_young,male_child,male_adult,male_senior,female_infant,female_young,female_child,female_adult,female_senior,cbhfa-hh_males,cbhfa-hh_females,cbhfa-hh_total,cbhfa-hh_confirm,BC2,BC3,cbhfa-FA1,cbhfa-FA2-FA2_units,cbhfa-FA2-FA2_number,FA3,cbhfa-FA3_other,cbhfa-FA5,cbhfa-FA5_other,cbhfa-FA6,cbhfa-FA6_other,cbhfa-FA7,CM1-A,CM1-B,CM1-C,CM1-D,CM1-E,CM1-F,CM1-G,CM1-H,CM1-I,CM1-other,CM1-dk,CM1-skip,CM1_other,cbhfa-CM2,cbhfa-SM_section,SM1,SM2-A,SM2-B,SM2-C,SM2-D,SM2-other,SM2-dk,SM2-skip,SM2_other,SM3-A,SM3-B,SM3-C,SM3-D,SM3-E,SM3-F,SM3-G,SM3-H,SM3-I,SM3-other,SM3-dk,SM3-skip,SM3_other,cbhfa-SM_group-SM3_name,cbhfa-SM_group-SM4,cbhfa-SM_group-SM5,SM6_A,SM6_B,SM6_C,SM6_D,SM7,SM8,SM9-A,SM9-B,SM9-C,SM9-D,SM9-E,SM9-F,SM9-other,SM9-none,SM9-skip,SM9_other,SM10-A,SM10-B,SM10-C,SM10-D,SM10-E,SM10-F,SM10-G,SM10-H,SM10-I,SM10-other,SM10-dk,SM10-skip,cbhfa-SM_group-SM10_other,SM11,SM12-A,SM12-B,SM12-C,SM12-D,SM12-other,SM12-dk,SM12-skip,SM12_other,cbhfa-NB_section,NB1-A,NB1-B,NB1-C,NB1-D,NB1-E,NB1-F,NB1-G,NB1-H,NB1-I,NB1-other,NB1-dk,NB1-skip,NB1_other,NB2,NB3,cbhfa-NB_group-NB3_days,cbhfa-NB_group-NB3_hours,NB4,NU2,NB5,NB6-A,NB6-B,NB6-C,NB6-D,NB6-E,NB6-F,NB6-G,NB6-H,NB6-I,NB6-J,NB6-other,NB6-dk,NB6-skip,NB6_other,cbhfa-NU_section,NU3_breastmilk,NU3_plainwater,NU3_formula,NU3_commercialfood,NU3_porridge,NU4,NU5,NU6,NU7,NU8,NU9,NU10,NU11,NU12,NU13-A,NU13-B,NU13-C,NU13-D,NU13-E,NU13-F,NU13-G,NU13-H,NU13-I,NU13-J,NU13-K,NU13-other,NU13-dk,NU13-skip,NU13_other,cbhfa-IM_section,IM1,cbhfa-IM_group-IM1_reason,IM2A,IM2B-A,IM2B-B,IM2B-C,IM2B-D,IM2B-E,IM2B-F,IM2B-G,IM2B-H,IM2B-I,IM2B-none,IM2B-other,IM2B-dk,IM2B-skip,IM2B_other,IM2B_name,IM2C-A,IM2C-B,IM2C-C,IM2C-D,IM2C-E,IM2C-F,IM2C-other,IM2C-none,IM2C-skip,IM2C_other,IM3_permission,BCG_record,BCG_date,OPV0_record,OPV0_group-OPV0_date,OPV1_record,OPV1_group-OPV1_date,OPV2_record,OPV2_group-OPV2_date,OPV3_record,OPV3_group-OPV3_date,DTP1_record,DTP1_group-DTP1_date,DTP2_record,DTP2_group-DTP2_date,DTP3_record,DTP3_group-DTP3_date,HepB1_record,HepB1_group-HepB1_date,HepB2_record,HepB2_group-HepB2_date,HepB3_record,HepB3_group-HepB3_date,Measles_record,Measles_group-Measles_date,IM4-A,IM4-B,IM4-C,IM4-D,IM4-E,IM4-F,IM4-G,IM4-H,IM4-I,IM4-J,IM4-K,IM4-L,IM4-M,IM4-N,IM4-O,IM4-other,IM4-dk,IM4-skip,IM4_other,cbhfa-WS_section,cbhfa-WS_group-WS1,cbhfa-WS_group-WS1_other,WS2,WS3-A,WS3-B,WS3-C,WS3-D,WS3-E,WS3-F,WS3-other,WS3-dk,WS3-skip,WS3_other,WS4,WS5,WS6,WS6_number,WS7,WS8A-A,WS8A-B,WS8A-C,WS8A-D,WS8A-E,WS8A-F,WS8A-G,WS8A-H,WS8A-I,WS8A-other,WS8A-no,WS8B-G,WS8B-H,WS8B-I,WS8B-other,WS8B-no,WS8_other,WS9,WS10,WS11,WS12,WS13,cbhfa-WS_group-WS13_other,WS14,WS15,WS16-never,WS16-A,WS16-B,WS16-C,WS16-D,WS16-E,WS16-F,WS16-G,WS16-H,WS16-I,WS16-dk,WS16-other,WS16-skip,WS16_other,cbhfa-DI_section,DI1,DI2-nothing,DI2-A,DI2-B,DI2-C,DI2-D,DI2-E,DI2-F,DI2-other,DI2-skip,DI2_other,DI3,DI4,DI5,DI6,DI7,DI7_other,DI8,DI9_sachets,DI9_homemade,DI10-A,DI10-B,DI10-C,DI10-D,DI10-other,DI10-dk,DI10-skip,DI10_other,DI11,DI11_other,DI12,DI12_other,DI13-A,DI13-B,DI13-C,DI13-D,DI13-E,DI13-F,DI13-G,DI13-other,DI13-dk,DI13-skip,DI13_other,DI14-never,DI14-A,DI14-B,DI14-C,DI14-D,DI14-E,DI14-F,DI14-G,DI14-H,DI14-I,DI14-dk,DI14-other,DI14-skip,DI14_other,cbhfa-AR_section,AR1-A,AR1-B,AR1-C,AR1-D,AR1-E,AR1-F,AR1-dk,AR1-other,AR1-skip,AR1_other,AR2,AR3,AR4,AR4_other,AR5,AR6,AR6_other,AR7-A,AR7-B,AR7-C,AR7-D,AR7-E,AR7-F,AR7-G,AR7-H,AR7-dk,AR7-other,AR7-skip,AR7_other,cbhfa-ML_section,malaria_start,ML8-A,ML8-B,ML8-C,ML8-D,ML8-E,ML8-F,ML8-G,ML8-H,ML8-I,ML8-J,ML8-dk,ML8-other,ML8-skip,ML8_other,ML9-A,ML9-B,ML9-C,ML9-D,ML9-E,ML9-F,ML9-dk,ML9-other,ML9-skip,ML9_other,cbhfa-DN_section,DN1,DN2,DN2_other,DN4,DN5-A,DN5-B,DN5-C,DN5-D,DN5-E,DN5-F,DN5-G,DN5-H,DN5-I,DN5-J,DN5-dk,DN5-other,DN5-skip,DN5_other,DN6-A,DN6-B,DN6-C,DN6-D,DN6-E,DN6-F,DN6-G,DN6-H,DN6-I,DN6-dk,DN6-other,DN6-skip,DN6_other,DN7,DN8-A,DN8-B,DN8-C,DN8-D,DN8-dk,DN8-other,DN8-skip,DN8_other,cbhfa-DN3-A,cbhfa-DN3-B,cbhfa-DN3-C,cbhfa-DN3-D,cbhfa-DN3-E,cbhfa-DN3-F,cbhfa-DN3-G,cbhfa-DN3-H,cbhfa-DN3-I,cbhfa-DN3-J,cbhfa-DN3-dk,cbhfa-DN3-other,cbhfa-DN3-skip,cbhfa-DN3_other,cbhfa-MN_section,MN1,cbhfa-MN_group-MN2,MN3,cbhfa-MN_group-MN4,cbhfa-MN_group-MN4_number,cbhfa-MN_group-MN5,cbhfa-MN_group-MN6-none,cbhfa-MN_group-MN6-A,cbhfa-MN_group-MN6-B,cbhfa-MN_group-MN6-other,cbhfa-MN_group-MN6-skip,cbhfa-MN_group-MN6_other,cbhfa-MN_group-MN7_children-MN7_children_total,cbhfa-MN_group-MN7_children-MN7_children_under,cbhfa-MN_group-MN7_pregnant-MN7_pregnant_total,cbhfa-MN_group-MN7_pregnant-MN7_pregnant_under,cbhfa-MN_group-MN7_others-MN7_others_total,cbhfa-MN_group-MN7_others-MN7_others_under,cbhfa-HA_section,HA1,cbhfa-HA_group-HA2-A,cbhfa-HA_group-HA2-B,cbhfa-HA_group-HA2-C,cbhfa-HA_group-HA2-D,cbhfa-HA_group-HA2-E,cbhfa-HA_group-HA2-F,cbhfa-HA_group-HA2-G,cbhfa-HA_group-HA2-other,cbhfa-HA_group-HA2-dk,cbhfa-HA_group-HA2-skip,cbhfa-HA_group-HA2_other,cbhfa-HA_group-HA3-A,cbhfa-HA_group-HA3-B,cbhfa-HA_group-HA3-C,cbhfa-HA_group-HA3-D,cbhfa-HA_group-HA3-E,cbhfa-HA_group-HA3-F,cbhfa-HA_group-HA3-G,cbhfa-HA_group-HA3-other,cbhfa-HA_group-HA3-dk,cbhfa-HA_group-HA3-skip,cbhfa-HA_group-HA3_other,cbhfa-HA_group-HA4-A,cbhfa-HA_group-HA4-B,cbhfa-HA_group-HA4-C,cbhfa-HA_group-HA4-dk,cbhfa-HA_group-HA4-skip,cbhfa-HA_group-SD2-A,cbhfa-HA_group-SD2-B,cbhfa-HA_group-SD2-C,cbhfa-HA_group-SD2-D,cbhfa-HA_group-SD2-disagree_all,cbhfa-HA_group-SD2-skip,cbhfa-HA_group-SD3-A,cbhfa-HA_group-SD3-B,cbhfa-HA_group-SD3-C,cbhfa-HA_group-SD3-disagree_all,cbhfa-HA_group-SD3-skip,cbhfa-HA_group-SD4-A,cbhfa-HA_group-SD4-B,cbhfa-HA_group-SD4-C,cbhfa-HA_group-SD4-D,cbhfa-HA_group-SD4-E,cbhfa-HA_group-SD4-F,cbhfa-HA_group-SD4-G,cbhfa-HA_group-SD4-H,cbhfa-HA_group-SD4-I,cbhfa-HA_group-SD4-J,cbhfa-HA_group-SD4-K,cbhfa-HA_group-SD4-none,cbhfa-HA_group-SD4-no_one_known,cbhfa-HA_group-SD4-skip,cbhfa-TB_section,TB1,cbhfa-TB_group-TB2-A,cbhfa-TB_group-TB2-B,cbhfa-TB_group-TB2-C,cbhfa-TB_group-TB2-D,cbhfa-TB_group-TB2-E,cbhfa-TB_group-TB2-F,cbhfa-TB_group-TB2-G,cbhfa-TB_group-TB2-H,cbhfa-TB_group-TB2-dk,cbhfa-TB_group-TB2-other,cbhfa-TB_group-TB2-skip,cbhfa-TB_group-TB2_other,TB3,cbhfa-TB_group-TB4-A,cbhfa-TB_group-TB4-B,cbhfa-TB_group-TB4-C,cbhfa-TB_group-TB4-D,cbhfa-TB_group-TB4-E,cbhfa-TB_group-TB4-F,cbhfa-TB_group-TB4-dk,cbhfa-TB_group-TB4-other,cbhfa-TB_group-TB4-skip,cbhfa-TB_group-TB4_other,cbhfa-TB_group-TB5-A,cbhfa-TB_group-TB5-B,cbhfa-TB_group-TB5-C,cbhfa-TB_group-TB5-D,cbhfa-TB_group-TB5-E,cbhfa-TB_group-TB5-F,cbhfa-TB_group-TB5-dk,cbhfa-TB_group-TB5-other,cbhfa-TB_group-TB5-skip,cbhfa-TB_group-TB5_other,cbhfa-BD_section,BD1,BD2,cbhfa-BD_group-BD3-A,cbhfa-BD_group-BD3-B,cbhfa-BD_group-BD3-C,cbhfa-BD_group-BD3-D,cbhfa-BD_group-BD3-E,cbhfa-BD_group-BD3-F,cbhfa-BD_group-BD3-G,cbhfa-BD_group-BD3-H,cbhfa-BD_group-BD3-I,cbhfa-BD_group-BD3-J,cbhfa-BD_group-BD3-K,cbhfa-BD_group-BD3-dk,cbhfa-BD_group-BD3-other,cbhfa-BD_group-BD3-skip,cbhfa-BD_group-BD3_other,cbhfa-RS_section,RS1,RS2,RS3,RS4,RS5-A,RS5-B,RS5-C,RS5-D,RS5-E,RS5-F,RS5-G,RS5-H,RS5-I,RS5-J,RS5-dk,RS5-other,RS5-skip,RS5_other,cbhfa-ES_section,cbhfa-ES_group-ES1,cbhfa-ES_group-ES2,cbhfa-NC_section,NC1,NC2,NC3,NC4,NC5,NC6,NC7,cbhfa-NC_group-NC8_group-NC8_hrs,cbhfa-NC_group-NC8_group-NC8_min,NC9,NC10,cbhfa-NC_group-NC11_group-NC11_hrs,cbhfa-NC_group-NC11_group-NC11_min,NC12,NC13,cbhfa-NC_group-NC14-A,cbhfa-NC_group-NC14-B,cbhfa-NC_group-NC14-C,cbhfa-NC_group-NC14-D,cbhfa-NC_group-NC14-other,cbhfa-NC_group-NC14-dk,cbhfa-NC_group-NC14-skip,cbhfa-NC_group-NC4_othertype,cbhfa-NC_group-NC4_other,cbhfa-NC_group-NC4_A,cbhfa-NC_group-NC4_B,cbhfa-NC_group-NC4_C,cbhfa-NC_group-NC4_D,NC15,NC16,NC17,NC18,NC19,NC20,NC21,cbhfa-VP_section,VP1,VP2,VP3,VP4,VP5,VP6-A,VP6-B,VP6-C,VP6-D,VP6-other,VP6-dk,VP6-skip,VP6_other,VP7-A,VP7-B,VP7-C,VP7-D,VP7-other,VP7-dk,VP7-skip,VP7_other,VP8-A,VP8-B,VP8-C,VP8-D,VP8-E,VP8-other,VP8-dk,VP8-skip,VP8_other,VP9-A,VP9-B,VP9-C,VP9-D,VP9-E,VP9-other,VP9-dk,VP9-skip,VP9_other,VP10-A,VP10-B,VP10-C,VP10-D,VP10-E,VP10-other,VP10-dk,VP10-skip,VP10_other,RC1,RC2,RC3_units,RC3_number,RC4-A,RC4-B,RC4-C,RC4-D,RC4-E,RC4-other,RC4-dk,RC4-skip,RC5,RC6,cbhfa-RC7-A,cbhfa-RC7-B,cbhfa-RC7-C,cbhfa-RC7-D,cbhfa-RC7-E,cbhfa-RC7-other,cbhfa-RC7-dk,cbhfa-RC7-skip,cbhfa-RC7_other,cbhfa-end_comments,meta-instanceID,_uuid,_submission_time
10/17/14,Leyte,Tacloban City,Cabalawan,Community A,Mary Angelie Evangelista,yes,0,0,0,0,0,0,0,2,0,1,0,3,3,OK,female,79,yes,years,999,dk,n/a,other,Advice to doctor,other,Advice to doctor,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,no,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,continue,other,"Deep well for bathing and washing ,  purified water for drinking",yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,D,A,no,n/a,yes,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,TRUE,FALSE,FALSE,FALSE,FALSE,n/a,no,yes,no,A,A,n/a,yes,yes,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,continue,no,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,skip,same,less,yes,K,n/a,no,n/a,correct,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,continue,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,yes,no,B,n/a,C,A,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,continue,yes,7,no,n/a,n/a,B,FALSE,FALSE,FALSE,TRUE,FALSE,Mga apo,3,3,3,3,3,3,continue,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,continue,yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,dk,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,continue,no,yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,n/a,continue,yes,A,no,no,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,continue,B,B,continue,yes,yes,no,n/a,n/a,yes,999,3,30,skip,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,yes,yes,3,0,7,7,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,yes,dk,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,dk,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Wala,uuid:f1bf07b7-a656-458f-9215-4b3310479acf,f1bf07b7-a656-458f-9215-4b3310479acf,2014-10-17T10:08:14
10/17/14,Leyte,Tacloban City,Cabalawan,Community A,Mary Angelie Evangelista,yes,0,0,1,1,0,0,0,0,1,0,2,1,3,OK,female,44,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,no,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,continue,A,n/a,yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,D,C,no,n/a,yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,n/a,n/a,n/a,n/a,n/a,n/a,yes,no,no,B,D,n/a,no,no,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,continue,yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,skip,same,less,no,n/a,n/a,no,n/a,correct,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,n/a,continue,yes,2,yes,A,3,B,FALSE,FALSE,FALSE,TRUE,FALSE,Tatlo,3,3,3,3,3,3,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,skip,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,skip,n/a,n/a,continue,no,n/a,n/a,n/a,n/a,yes,2,2,30,yes,7,2,30,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no,n/a,0,n/a,7,7,continue,agree,disagree,agree,disagree,agree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,yes,yes,dk,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Meron parte sa pgpapagamot,uuid:1f8449cb-b28e-41b1-96e0-b48f9b8a117d,1f8449cb-b28e-41b1-96e0-b48f9b8a117d,2014-10-17T10:08:35
